order_id,order_date,product,category,region,channel,units,unit_price,revenue,customer_rating,returned
ORD-1892,2026-01-01,Keyboard,Accessories,Central,Online,51,79.0,3575.51,4.2,No
ORD-1893,2025-07-25,Mouse,Accessories,Central,Retail,38,39.0,1474.15,3.2,No
ORD-1894,2025-07-16,Headset,Accessories,Central,Online,5,129.0,625.17,4.1,No
ORD-1895,2025-06-25,Camera,Electronics,South,Online,35,549.0,21000.97,4.0,No
ORD-1896,2025-09-07,Laptop,Electronics,West,Distributor,8,999.0,8449.6,3.2,No
ORD-1897,2025-04-01,Phone,Electronics,North,Retail,20,799.0,18929.26,1.4,No
ORD-1898,2025-07-14,Tablet,Electronics,North,Online,21,429.0,9216.24,1.9,No
ORD-1899,2025-10-25,Monitor,Electronics,North,Retail,58,249.0,16091.94,3.6,No
ORD-1900,2025-05-30,Keyboard,Accessories,West,Retail,25,79.0,2104.26,1.8,No
ORD-1901,2025-06-03,Mouse,Accessories,East,Online,37,39.0,1627.73,3.9,No
ORD-1902,2025-02-15,Headset,Accessories,Central,Online,38,129.0,4180.63,4.4,No
ORD-1903,2025-02-01,Camera,Electronics,North,Online,24,549.0,15355.0,3.8,No
ORD-1904,2025-07-03,Laptop,Electronics,North,Retail,8,999.0,9202.28,2.7,No
ORD-1905,2025-11-17,Phone,Electronics,West,Online,21,799.0,18442.15,2.7,No
ORD-1906,2025-03-30,Tablet,Electronics,Central,Online,31,429.0,11951.47,4.4,No
ORD-1907,2025-08-02,Monitor,Electronics,South,Retail,10,249.0,2367.9,1.0,No
ORD-1908,2025-03-15,Keyboard,Accessories,West,Retail,47,79.0,4306.01,1.3,No
ORD-1909,2025-08-01,Mouse,Accessories,Central,Online,56,39.0,2204.99,3.5,No
ORD-1910,2025-08-06,Headset,Accessories,West,Distributor,36,129.0,5280.34,1.9,No
ORD-1911,2025-01-04,Camera,Electronics,South,Retail,37,549.0,20807.72,2.1,No
ORD-1912,2025-10-23,Laptop,Electronics,North,Retail,24,999.0,20660.4,2.9,No
ORD-1913,2025-10-25,Phone,Electronics,North,Retail,31,799.0,29391.1,3.9,No
ORD-1914,2025-05-24,Tablet,Electronics,Central,Retail,30,429.0,13268.1,1.4,No
ORD-1915,2025-12-06,Monitor,Electronics,Central,Retail,43,249.0,9393.56,2.2,Yes
ORD-1916,2025-06-25,Keyboard,Accessories,West,Online,35,79.0,3103.67,3.1,No
ORD-1917,2025-06-19,Mouse,Accessories,East,Distributor,27,39.0,1025.12,1.7,No
ORD-1918,2025-11-02,Headset,Accessories,Central,Distributor,48,129.0,5922.18,1.2,No
ORD-1919,2025-03-28,Camera,Electronics,East,Retail,37,549.0,17633.04,1.1,No
ORD-1920,2025-03-06,Laptop,Electronics,East,Distributor,33,999.0,28908.82,1.5,No
ORD-1921,2025-05-12,Phone,Electronics,Central,Retail,1,799.0,886.49,4.6,No
ORD-1922,2025-12-04,Tablet,Electronics,South,Distributor,29,429.0,12184.94,4.1,No
ORD-1923,2025-04-03,Monitor,Electronics,North,Distributor,52,249.0,13395.82,4.9,No
ORD-1924,2025-11-01,Keyboard,Accessories,West,Online,60,79.0,5392.24,4.1,No
ORD-1925,2025-08-14,Mouse,Accessories,South,Retail,47,39.0,1967.09,3.9,No
ORD-1926,2025-11-25,Headset,Accessories,North,Online,17,129.0,2443.92,1.7,No
ORD-1927,2025-06-04,Camera,Electronics,Central,Retail,31,549.0,18910.71,2.5,No
ORD-1928,2025-08-31,Laptop,Electronics,West,Online,17,999.0,15298.33,2.2,No
ORD-1929,2025-07-15,Phone,Electronics,Central,Online,44,799.0,33767.02,1.4,No
ORD-1930,2025-07-01,Tablet,Electronics,East,Distributor,55,429.0,23621.55,2.1,No
ORD-1931,2025-05-11,Monitor,Electronics,West,Retail,42,249.0,11027.56,3.9,No
ORD-1932,2025-04-10,Keyboard,Accessories,South,Distributor,34,79.0,2600.3,3.2,No
ORD-1933,2025-02-04,Mouse,Accessories,Central,Online,1,39.0,38.76,3.7,No
ORD-1934,2025-05-26,Headset,Accessories,North,Retail,17,129.0,2012.25,1.4,No
ORD-1935,2025-12-03,Camera,Electronics,Central,Online,58,549.0,36376.64,3.8,No
ORD-1936,2025-11-06,Laptop,Electronics,Central,Retail,9,999.0,8825.43,4.6,No
ORD-1937,2025-05-10,Phone,Electronics,North,Online,19,799.0,15384.95,4.7,No
ORD-1938,2025-08-07,Tablet,Electronics,East,Distributor,45,429.0,22513.24,1.6,Yes
ORD-1939,2025-02-01,Monitor,Electronics,North,Distributor,25,249.0,6137.89,4.8,No
ORD-1940,2025-08-14,Keyboard,Accessories,South,Retail,5,79.0,403.73,2.6,No
ORD-1941,2025-02-25,Mouse,Accessories,West,Retail,10,39.0,405.3,3.5,No
ORD-1942,2025-08-15,Headset,Accessories,North,Online,46,129.0,5581.81,1.3,No
ORD-1943,2025-08-17,Camera,Electronics,South,Online,2,549.0,1277.83,4.7,No
ORD-1944,2025-05-17,Laptop,Electronics,West,Retail,10,999.0,10939.24,1.0,No
ORD-1945,2025-09-09,Phone,Electronics,North,Retail,31,799.0,24833.9,1.9,No
ORD-1946,2025-12-19,Tablet,Electronics,North,Retail,53,429.0,25532.3,3.1,No
ORD-1947,2025-06-20,Monitor,Electronics,North,Online,44,249.0,10473.82,2.5,No
ORD-1948,2025-06-24,Keyboard,Accessories,East,Retail,6,79.0,542.45,1.7,Yes
ORD-1949,2025-07-16,Mouse,Accessories,West,Online,43,39.0,1537.56,3.5,No
ORD-1950,2025-02-13,Headset,Accessories,South,Retail,57,129.0,7878.57,1.1,Yes
ORD-1951,2025-10-31,Camera,Electronics,North,Retail,16,549.0,8970.5,3.6,No
ORD-1952,2025-08-19,Laptop,Electronics,North,Distributor,2,999.0,1724.2,4.2,Yes
ORD-1953,2025-03-02,Phone,Electronics,Central,Online,14,799.0,12667.99,4.8,No
ORD-1954,2025-10-02,Tablet,Electronics,South,Online,10,429.0,4759.19,1.1,No
ORD-1955,2025-12-01,Monitor,Electronics,Central,Online,2,249.0,505.43,2.0,No
ORD-1956,2025-01-08,Keyboard,Accessories,East,Online,12,79.0,1015.72,2.8,No
ORD-1957,2025-10-30,Mouse,Accessories,North,Online,5,39.0,221.56,3.0,No
ORD-1958,2025-04-23,Headset,Accessories,West,Distributor,5,129.0,729.86,4.2,No
ORD-1959,2025-12-14,Camera,Electronics,Central,Retail,26,549.0,13752.75,1.5,No
ORD-1960,2025-04-20,Laptop,Electronics,South,Distributor,49,999.0,42389.38,1.3,No
ORD-1961,2025-08-01,Phone,Electronics,Central,Retail,11,799.0,9612.56,2.8,No
ORD-1962,2025-01-21,Tablet,Electronics,Central,Online,9,429.0,3416.94,4.1,Yes
ORD-1963,2025-09-07,Monitor,Electronics,South,Online,6,249.0,1273.22,3.8,No
ORD-1964,2025-05-26,Keyboard,Accessories,West,Retail,27,79.0,2330.79,1.8,No
ORD-1965,2025-09-25,Mouse,Accessories,South,Retail,29,39.0,1124.45,3.8,No
ORD-1966,2025-09-13,Headset,Accessories,East,Distributor,40,129.0,6102.24,2.7,No
ORD-1967,2025-04-09,Camera,Electronics,North,Retail,8,549.0,5249.81,2.4,No
ORD-1968,2025-10-04,Laptop,Electronics,South,Distributor,33,999.0,30552.06,1.2,No
ORD-1969,2025-03-18,Phone,Electronics,West,Online,44,799.0,40265.0,1.7,No
ORD-1970,2025-01-23,Tablet,Electronics,East,Retail,4,429.0,1845.9,2.7,No
ORD-1971,2025-08-21,Monitor,Electronics,North,Retail,3,249.0,662.25,1.7,No
ORD-1972,2025-09-06,Keyboard,Accessories,South,Online,33,79.0,2321.85,3.4,No
ORD-1973,2025-04-12,Mouse,Accessories,East,Retail,48,39.0,2034.67,4.1,No
ORD-1974,2025-02-20,Headset,Accessories,South,Online,16,129.0,2287.35,4.6,Yes
ORD-1975,2025-10-27,Camera,Electronics,West,Retail,32,549.0,15266.92,1.9,No
ORD-1976,2025-04-02,Laptop,Electronics,West,Retail,25,999.0,24493.48,3.5,No
ORD-1977,2025-04-14,Phone,Electronics,Central,Online,22,799.0,15723.94,2.1,No
ORD-1978,2025-08-27,Tablet,Electronics,East,Retail,30,429.0,12823.39,4.5,No
ORD-1979,2025-11-23,Monitor,Electronics,Central,Retail,40,249.0,11622.85,4.4,No
ORD-1980,2025-09-25,Keyboard,Accessories,South,Retail,32,79.0,2911.67,2.9,No
ORD-1981,2025-01-08,Mouse,Accessories,South,Retail,47,39.0,1832.7,2.3,No
ORD-1982,2025-10-30,Headset,Accessories,North,Online,10,129.0,1509.06,4.9,Yes
ORD-1983,2025-08-29,Camera,Electronics,North,Online,47,549.0,28873.87,3.1,No
ORD-1984,2025-12-23,Laptop,Electronics,West,Retail,53,999.0,46821.02,1.3,No
ORD-1985,2025-12-21,Phone,Electronics,South,Retail,47,799.0,37264.46,2.4,No
ORD-1986,2025-02-16,Tablet,Electronics,East,Retail,2,429.0,873.38,3.8,No
ORD-1987,2025-10-26,Monitor,Electronics,West,Retail,2,249.0,593.49,4.5,No
ORD-1988,2025-07-09,Keyboard,Accessories,North,Online,41,79.0,3279.5,2.5,No
ORD-1989,2025-09-29,Mouse,Accessories,East,Retail,3,39.0,111.6,3.2,No
ORD-1990,2025-12-17,Headset,Accessories,East,Online,6,129.0,825.98,3.1,No
ORD-1991,2025-07-06,Camera,Electronics,West,Distributor,57,549.0,27163.79,2.9,Yes
ORD-1992,2025-07-07,Laptop,Electronics,North,Retail,12,999.0,12909.4,3.8,No
ORD-1993,2025-06-21,Phone,Electronics,West,Retail,16,799.0,13280.94,4.5,No
ORD-1994,2025-04-26,Tablet,Electronics,East,Retail,21,429.0,8769.8,3.7,No
ORD-1995,2025-02-02,Monitor,Electronics,West,Retail,24,249.0,5801.68,3.1,No
ORD-1996,2025-12-30,Keyboard,Accessories,Central,Distributor,35,79.0,3006.68,2.8,No
ORD-1997,2025-12-11,Mouse,Accessories,North,Retail,45,39.0,1988.55,4.6,No
ORD-1998,2025-02-11,Headset,Accessories,East,Online,26,129.0,3905.0,1.4,No
ORD-1999,2025-12-23,Camera,Electronics,South,Retail,10,549.0,5620.2,4.8,Yes
ORD-2000,2025-08-02,Laptop,Electronics,South,Online,44,999.0,45692.36,2.4,No
ORD-2001,2025-11-27,Phone,Electronics,North,Online,2,799.0,1521.35,4.5,No
ORD-2002,2025-09-24,Tablet,Electronics,Central,Distributor,42,429.0,17433.44,3.6,No
ORD-2003,2025-09-06,Monitor,Electronics,Central,Retail,38,249.0,10247.81,2.8,No
ORD-2004,2025-03-09,Keyboard,Accessories,South,Distributor,58,79.0,5160.58,1.9,No
ORD-2005,2025-05-28,Mouse,Accessories,South,Distributor,50,39.0,2234.56,2.1,No
ORD-2006,2025-11-13,Headset,Accessories,Central,Distributor,60,129.0,7014.58,1.7,No
ORD-2007,2025-12-29,Camera,Electronics,South,Retail,45,549.0,28822.06,2.0,Yes
ORD-2008,2025-06-12,Laptop,Electronics,East,Distributor,37,999.0,33054.74,1.7,No
ORD-2009,2025-01-18,Phone,Electronics,East,Retail,43,799.0,33014.68,2.5,No
ORD-2010,2025-03-25,Tablet,Electronics,North,Online,35,429.0,14347.52,4.7,No
ORD-2011,2025-08-23,Monitor,Electronics,North,Retail,60,249.0,14373.42,4.9,No
ORD-2012,2025-12-28,Keyboard,Accessories,East,Retail,19,79.0,1524.82,3.7,No
ORD-2013,2025-08-15,Mouse,Accessories,West,Online,22,39.0,936.25,1.6,No
ORD-2014,2025-06-07,Headset,Accessories,South,Online,2,129.0,255.57,2.4,No
ORD-2015,2025-11-08,Camera,Electronics,Central,Retail,42,549.0,21174.22,4.1,No
ORD-2016,2025-04-11,Laptop,Electronics,West,Online,2,999.0,1756.75,4.9,No
ORD-2017,2025-09-09,Phone,Electronics,Central,Online,21,799.0,17804.37,4.6,No
ORD-2018,2025-03-17,Tablet,Electronics,East,Online,46,429.0,22671.04,2.5,No
ORD-2019,2025-06-29,Monitor,Electronics,Central,Online,20,249.0,5936.82,1.9,No
ORD-2020,2025-08-01,Keyboard,Accessories,South,Online,52,79.0,4128.03,3.9,No
ORD-2021,2025-10-28,Mouse,Accessories,South,Distributor,39,39.0,1338.67,2.9,No
ORD-2022,2025-06-21,Headset,Accessories,Central,Online,5,129.0,758.91,1.4,No
ORD-2023,2025-05-20,Camera,Electronics,West,Retail,27,549.0,13506.9,4.0,No
ORD-2024,2025-04-06,Laptop,Electronics,Central,Online,54,999.0,53062.33,1.2,No
ORD-2025,2025-10-27,Phone,Electronics,West,Retail,20,799.0,16346.5,1.1,Yes
ORD-2026,2025-05-15,Tablet,Electronics,West,Online,20,429.0,10163.95,3.6,No
ORD-2027,2025-08-02,Monitor,Electronics,South,Online,12,249.0,3054.21,1.5,No
ORD-2028,2025-02-04,Keyboard,Accessories,Central,Online,39,79.0,3422.83,3.3,No
ORD-2029,2025-11-18,Mouse,Accessories,North,Distributor,44,39.0,1744.51,3.1,No
ORD-2030,2025-05-13,Headset,Accessories,South,Distributor,11,129.0,1495.03,2.8,No
ORD-2031,2025-07-02,Camera,Electronics,East,Online,11,549.0,5244.94,3.5,No
ORD-2032,2025-01-25,Laptop,Electronics,North,Retail,19,999.0,18071.48,1.8,No
ORD-2033,2025-02-18,Phone,Electronics,Central,Distributor,39,799.0,34695.28,4.5,No
ORD-2034,2025-12-17,Tablet,Electronics,East,Online,52,429.0,21312.51,3.1,No
ORD-2035,2025-03-15,Monitor,Electronics,East,Distributor,1,249.0,223.59,4.1,No
ORD-2036,2025-03-25,Keyboard,Accessories,Central,Retail,7,79.0,512.22,4.3,No
ORD-2037,2025-10-14,Mouse,Accessories,Central,Retail,40,39.0,1702.55,3.9,No
ORD-2038,2025-02-28,Headset,Accessories,North,Online,27,129.0,3521.91,4.3,No
ORD-2039,2025-09-03,Camera,Electronics,East,Retail,23,549.0,12109.93,4.3,No
ORD-2040,2025-11-02,Laptop,Electronics,East,Retail,34,999.0,37948.73,3.8,Yes
ORD-2041,2025-03-02,Phone,Electronics,South,Retail,15,799.0,10727.18,2.2,No
ORD-2042,2025-02-10,Tablet,Electronics,North,Online,28,429.0,13114.54,1.1,No
ORD-2043,2025-08-09,Monitor,Electronics,North,Retail,3,249.0,686.29,3.4,No
ORD-2044,2025-05-10,Keyboard,Accessories,North,Online,3,79.0,206.95,4.1,No
ORD-2045,2025-04-16,Mouse,Accessories,South,Distributor,38,39.0,1727.14,1.1,No
ORD-2046,2025-05-23,Headset,Accessories,South,Retail,38,129.0,4763.48,4.1,No
ORD-2047,2025-09-16,Camera,Electronics,Central,Online,37,549.0,17751.9,3.1,No
ORD-2048,2025-05-25,Laptop,Electronics,Central,Online,11,999.0,12808.57,4.9,No
ORD-2049,2025-04-20,Phone,Electronics,West,Distributor,59,799.0,48388.74,3.8,No
ORD-2050,2025-12-11,Tablet,Electronics,East,Online,7,429.0,2742.63,2.7,No
ORD-2051,2025-07-28,Monitor,Electronics,East,Online,8,249.0,2224.05,2.9,No
ORD-2052,2025-09-11,Keyboard,Accessories,East,Retail,49,79.0,3779.79,3.9,No
ORD-2053,2025-09-10,Mouse,Accessories,West,Retail,8,39.0,307.22,3.9,No
ORD-2054,2025-08-16,Headset,Accessories,East,Online,15,129.0,2019.89,1.8,Yes
ORD-2055,2025-09-01,Camera,Electronics,North,Online,44,549.0,23639.17,3.7,No
ORD-2056,2025-09-25,Laptop,Electronics,North,Retail,43,999.0,46684.87,2.6,No
ORD-2057,2025-02-22,Phone,Electronics,South,Online,48,799.0,45019.56,2.5,No
ORD-2058,2025-04-13,Tablet,Electronics,West,Online,39,429.0,19163.86,1.9,No
ORD-2059,2025-09-13,Monitor,Electronics,Central,Retail,18,249.0,5009.47,2.1,No
ORD-2060,2025-11-26,Keyboard,Accessories,Central,Online,26,79.0,2001.9,5.0,No
ORD-2061,2025-03-17,Mouse,Accessories,North,Distributor,50,39.0,1967.79,3.0,No
ORD-2062,2025-03-10,Headset,Accessories,North,Online,2,129.0,228.29,3.0,Yes
ORD-2063,2025-04-02,Camera,Electronics,East,Retail,25,549.0,14570.52,2.2,No
ORD-2064,2025-02-09,Laptop,Electronics,West,Online,43,999.0,47813.86,1.8,No
ORD-2065,2025-09-09,Phone,Electronics,East,Retail,33,799.0,24826.71,3.2,No
ORD-2066,2025-01-17,Tablet,Electronics,North,Online,28,429.0,13910.42,2.8,No
ORD-2067,2025-08-15,Monitor,Electronics,South,Retail,30,249.0,6443.57,3.6,No
ORD-2068,2025-12-28,Keyboard,Accessories,South,Distributor,11,79.0,888.13,3.9,No
ORD-2069,2025-02-26,Mouse,Accessories,Central,Retail,37,39.0,1567.47,3.3,No
ORD-2070,2025-03-22,Headset,Accessories,East,Online,33,129.0,3701.5,3.4,No
ORD-2071,2025-12-13,Camera,Electronics,East,Distributor,23,549.0,14120.33,1.2,No
ORD-2072,2025-03-07,Laptop,Electronics,Central,Online,54,999.0,52772.33,4.1,No
ORD-2073,2025-07-14,Phone,Electronics,East,Online,7,799.0,5592.17,2.4,No
ORD-2074,2025-05-07,Tablet,Electronics,Central,Online,16,429.0,7391.35,4.6,Yes
ORD-2075,2025-06-06,Monitor,Electronics,North,Retail,8,249.0,1928.57,2.3,No
ORD-2076,2025-08-05,Keyboard,Accessories,West,Distributor,37,79.0,3011.18,1.1,No
ORD-2077,2025-01-12,Mouse,Accessories,West,Distributor,21,39.0,804.43,3.3,No
ORD-2078,2025-02-21,Headset,Accessories,East,Online,45,129.0,6305.91,3.0,No
ORD-2079,2025-06-23,Camera,Electronics,East,Online,11,549.0,6432.68,1.8,No
ORD-2080,2025-02-08,Laptop,Electronics,South,Distributor,54,999.0,61909.35,2.1,No
ORD-2081,2025-10-21,Phone,Electronics,Central,Online,26,799.0,23508.09,3.9,No
ORD-2082,2025-10-31,Tablet,Electronics,Central,Retail,22,429.0,8925.31,2.9,No
ORD-2083,2025-02-09,Monitor,Electronics,Central,Distributor,42,249.0,11904.43,2.7,No
ORD-2084,2025-04-13,Keyboard,Accessories,Central,Retail,27,79.0,2113.39,2.8,No
ORD-2085,2025-04-03,Mouse,Accessories,Central,Retail,57,39.0,1904.02,3.3,No
ORD-2086,2025-08-28,Headset,Accessories,Central,Retail,18,129.0,2735.33,4.4,No
ORD-2087,2025-10-17,Camera,Electronics,Central,Retail,47,549.0,27592.84,2.5,No
ORD-2088,2025-03-19,Laptop,Electronics,East,Online,48,999.0,52260.84,2.6,No
ORD-2089,2025-02-02,Phone,Electronics,West,Distributor,41,799.0,30179.08,4.3,No
ORD-2090,2025-05-12,Tablet,Electronics,West,Retail,44,429.0,20016.7,1.5,No
ORD-2091,2025-05-06,Monitor,Electronics,West,Online,52,249.0,14754.64,3.2,No
ORD-2092,2025-11-28,Keyboard,Accessories,South,Distributor,58,79.0,3954.04,1.5,No
ORD-2093,2025-05-23,Mouse,Accessories,North,Online,43,39.0,1748.69,4.1,Yes
ORD-2094,2025-02-12,Headset,Accessories,North,Online,21,129.0,2873.06,4.6,No
ORD-2095,2025-02-16,Camera,Electronics,South,Retail,26,549.0,16844.84,1.4,No
ORD-2096,2025-03-03,Laptop,Electronics,Central,Retail,34,999.0,36767.38,2.0,No
ORD-2097,2025-05-02,Phone,Electronics,East,Distributor,39,799.0,27820.44,4.3,No
ORD-2098,2025-05-01,Tablet,Electronics,South,Online,60,429.0,25688.63,1.7,No
ORD-2099,2025-08-14,Monitor,Electronics,Central,Online,27,249.0,6312.94,3.0,No
ORD-2100,2025-02-27,Keyboard,Accessories,West,Retail,21,79.0,1727.04,4.9,No
ORD-2101,2025-03-16,Mouse,Accessories,East,Distributor,24,39.0,951.28,1.1,No
ORD-2102,2025-11-07,Headset,Accessories,North,Retail,3,129.0,442.93,2.0,No
ORD-2103,2025-11-24,Camera,Electronics,North,Retail,45,549.0,24136.77,4.5,No
ORD-2104,2025-07-18,Laptop,Electronics,West,Distributor,1,999.0,1167.26,2.2,No
ORD-2105,2025-05-01,Phone,Electronics,South,Online,20,799.0,14759.69,3.5,No
ORD-2106,2025-11-26,Tablet,Electronics,East,Online,27,429.0,13045.48,4.3,No
ORD-2107,2025-08-30,Monitor,Electronics,East,Online,48,249.0,11886.7,4.5,No
ORD-2108,2025-03-24,Keyboard,Accessories,North,Distributor,45,79.0,3346.46,2.7,No
ORD-2109,2025-10-08,Mouse,Accessories,North,Online,48,39.0,1805.3,3.6,No
ORD-2110,2025-08-16,Headset,Accessories,North,Online,51,129.0,7068.38,1.8,No
ORD-2111,2025-10-22,Camera,Electronics,South,Retail,6,549.0,2927.67,3.9,No
ORD-2112,2025-11-29,Laptop,Electronics,Central,Online,49,999.0,43837.21,4.2,No
ORD-2113,2025-09-02,Phone,Electronics,East,Retail,56,799.0,49545.49,3.7,No
ORD-2114,2025-05-25,Tablet,Electronics,East,Retail,13,429.0,4905.19,2.6,No
ORD-2115,2025-10-20,Monitor,Electronics,North,Retail,15,249.0,3201.86,3.6,No
ORD-2116,2025-02-15,Keyboard,Accessories,South,Online,30,79.0,2178.96,2.6,No
ORD-2117,2025-05-14,Mouse,Accessories,East,Retail,10,39.0,343.66,4.8,No
ORD-2118,2025-09-27,Headset,Accessories,West,Online,28,129.0,4047.88,1.5,No
ORD-2119,2025-04-08,Camera,Electronics,East,Distributor,56,549.0,34885.04,4.0,No
ORD-2120,2025-08-09,Laptop,Electronics,South,Distributor,55,999.0,50676.44,3.9,No
ORD-2121,2025-04-03,Phone,Electronics,North,Distributor,27,799.0,24320.59,4.9,No
ORD-2122,2025-08-19,Tablet,Electronics,Central,Online,59,429.0,23714.16,1.3,No
ORD-2123,2025-06-15,Monitor,Electronics,South,Online,45,249.0,11083.36,3.8,No
ORD-2124,2025-05-12,Keyboard,Accessories,North,Online,5,79.0,348.92,2.3,No
ORD-2125,2025-07-01,Mouse,Accessories,Central,Online,39,39.0,1792.9,1.0,No
ORD-2126,2025-07-15,Headset,Accessories,East,Retail,20,129.0,3075.7,4.9,No
ORD-2127,2025-10-25,Camera,Electronics,Central,Online,12,549.0,6199.98,4.7,No
ORD-2128,2025-03-09,Laptop,Electronics,Central,Online,6,999.0,5760.6,1.6,No
ORD-2129,2025-01-23,Phone,Electronics,East,Distributor,9,799.0,7368.79,4.7,No
ORD-2130,2025-05-15,Tablet,Electronics,East,Retail,40,429.0,19568.51,2.3,No
ORD-2131,2025-06-11,Monitor,Electronics,South,Retail,48,249.0,14319.66,4.4,No
ORD-2132,2025-08-14,Keyboard,Accessories,North,Retail,4,79.0,289.49,1.7,No
ORD-2133,2025-03-25,Mouse,Accessories,North,Online,46,39.0,1818.21,1.2,No
ORD-2134,2025-12-30,Headset,Accessories,West,Online,36,129.0,4736.04,4.4,No
ORD-2135,2025-03-05,Camera,Electronics,East,Retail,23,549.0,11146.51,4.3,No
ORD-2136,2025-05-20,Laptop,Electronics,Central,Retail,37,999.0,42944.1,3.3,No
ORD-2137,2025-09-27,Phone,Electronics,West,Online,50,799.0,41938.54,2.0,No
ORD-2138,2025-02-18,Tablet,Electronics,East,Online,57,429.0,23597.88,2.6,No
ORD-2139,2025-02-24,Monitor,Electronics,North,Online,54,249.0,12951.7,2.8,No
ORD-2140,2025-09-03,Keyboard,Accessories,East,Retail,30,79.0,2535.72,3.6,No
ORD-2141,2025-01-23,Mouse,Accessories,West,Distributor,42,39.0,1749.1,4.8,No
ORD-2142,2025-10-19,Headset,Accessories,North,Distributor,9,129.0,1072.74,2.3,Yes
ORD-2143,2025-02-06,Camera,Electronics,West,Online,36,549.0,23384.07,2.6,No
ORD-2144,2025-07-24,Laptop,Electronics,South,Retail,6,999.0,5137.93,2.6,No
ORD-2145,2025-11-28,Phone,Electronics,South,Online,49,799.0,46356.79,2.2,No
ORD-2146,2025-06-08,Tablet,Electronics,South,Distributor,58,429.0,27114.83,3.7,No
ORD-2147,2025-09-20,Monitor,Electronics,West,Online,13,249.0,3306.17,2.1,No
ORD-2148,2025-02-16,Keyboard,Accessories,East,Retail,49,79.0,3862.82,1.7,No
ORD-2149,2025-02-17,Mouse,Accessories,West,Retail,3,39.0,120.47,3.6,No
ORD-2150,2025-09-11,Headset,Accessories,Central,Online,34,129.0,4694.54,2.2,No
ORD-2151,2025-09-02,Camera,Electronics,South,Distributor,20,549.0,9904.09,4.4,No
ORD-2152,2025-06-01,Laptop,Electronics,North,Online,37,999.0,32036.01,3.1,No
ORD-2153,2025-07-31,Phone,Electronics,Central,Distributor,7,799.0,5663.64,2.4,No
ORD-2154,2025-09-15,Tablet,Electronics,West,Retail,2,429.0,763.51,4.1,No
ORD-2155,2025-01-24,Monitor,Electronics,East,Distributor,6,249.0,1487.56,3.3,No
ORD-2156,2025-12-10,Keyboard,Accessories,East,Distributor,29,79.0,2447.55,4.9,No
ORD-2157,2025-04-06,Mouse,Accessories,Central,Distributor,14,39.0,499.47,4.5,No
ORD-2158,2025-10-01,Headset,Accessories,North,Online,2,129.0,219.83,1.7,No
ORD-2159,2025-12-21,Camera,Electronics,Central,Online,26,549.0,16473.24,2.2,No
ORD-2160,2025-11-12,Laptop,Electronics,West,Distributor,24,999.0,26175.36,1.4,No
ORD-2161,2025-04-08,Phone,Electronics,South,Online,8,799.0,7258.68,1.8,No
ORD-2162,2025-11-29,Tablet,Electronics,Central,Retail,16,429.0,6881.34,1.3,No
ORD-2163,2025-03-17,Monitor,Electronics,North,Retail,31,249.0,7700.92,4.6,No
ORD-2164,2025-08-16,Keyboard,Accessories,West,Retail,32,79.0,2565.97,2.0,No
ORD-2165,2025-07-20,Mouse,Accessories,North,Online,4,39.0,150.83,4.9,No
ORD-2166,2025-10-24,Headset,Accessories,East,Online,39,129.0,5563.67,2.9,No
ORD-2167,2025-10-30,Camera,Electronics,West,Retail,47,549.0,27454.99,3.9,No
ORD-2168,2025-08-05,Laptop,Electronics,North,Distributor,37,999.0,35504.72,4.6,No
ORD-2169,2025-08-31,Phone,Electronics,East,Online,8,799.0,6540.14,3.8,Yes
ORD-2170,2025-05-28,Tablet,Electronics,East,Online,47,429.0,18494.92,1.9,No
ORD-2171,2025-12-17,Monitor,Electronics,West,Retail,22,249.0,6423.54,4.5,No
ORD-2172,2025-07-19,Keyboard,Accessories,East,Online,27,79.0,2434.99,4.2,No
ORD-2173,2025-11-15,Mouse,Accessories,North,Online,14,39.0,518.08,1.5,No
ORD-2174,2025-11-07,Headset,Accessories,West,Online,32,129.0,3654.59,2.2,No
ORD-2175,2025-01-25,Camera,Electronics,East,Distributor,2,549.0,1071.18,3.7,No
ORD-2176,2025-09-15,Laptop,Electronics,East,Online,3,999.0,3393.76,1.5,No
ORD-2177,2025-10-15,Phone,Electronics,East,Distributor,15,799.0,12227.43,4.1,No
ORD-2178,2025-10-13,Tablet,Electronics,Central,Retail,18,429.0,8986.18,3.7,No
ORD-2179,2025-08-13,Monitor,Electronics,North,Online,52,249.0,13077.45,4.1,No
ORD-2180,2025-02-22,Keyboard,Accessories,Central,Online,53,79.0,4383.23,1.7,No
ORD-2181,2025-04-16,Mouse,Accessories,East,Online,59,39.0,2247.1,4.0,No
ORD-2182,2025-02-20,Headset,Accessories,East,Retail,10,129.0,1388.66,1.5,No
ORD-2183,2025-08-01,Camera,Electronics,South,Online,50,549.0,30720.99,2.4,No
ORD-2184,2025-02-13,Laptop,Electronics,West,Distributor,18,999.0,17628.7,3.5,No
ORD-2185,2025-09-29,Phone,Electronics,South,Online,27,799.0,24280.96,2.7,No
ORD-2186,2025-08-23,Tablet,Electronics,East,Online,55,429.0,24318.29,2.8,No
ORD-2187,2025-09-22,Monitor,Electronics,East,Online,5,249.0,1095.19,4.9,No
ORD-2188,2025-02-01,Keyboard,Accessories,South,Retail,26,79.0,2291.68,1.2,No
ORD-2189,2026-01-01,Mouse,Accessories,Central,Distributor,52,39.0,2192.52,2.7,No
