customer_id,tenure_months,monthly_charges,total_charges,plan,contract,payment_method,senior_citizen,support_calls,avg_call_minutes,churn
C-10996,97,89.49,8941.95,Standard,Month-to-month,Mailed check,1,3,659.5,Yes
C-10997,2,38.9,79.05,Standard,Month-to-month,Electronic check,0,5,821.8,Yes
C-10998,11,77.29,815.71,Premium Plus,Two year,Electronic check,0,1,482.6,Yes
C-10999,33,57.14,1932.69,Basic,Two year,Credit card,0,2,651.3,No
C-11000,10,75.6,743.88,Basic,Two year,Mailed check,0,7,509.4,No
C-11001,26,74.75,1959.41,Premium Plus,Two year,Mailed check,1,8,291.9,No
C-11002,37,85.74,3014.15,Standard,Month-to-month,Mailed check,0,8,239.6,No
C-11003,45,32.75,1437.2,Standard,Month-to-month,Bank transfer,0,4,469.3,Yes
C-11004,47,41.14,1849.67,Standard,Two year,Bank transfer,1,3,648.9,No
C-11005,24,82.73,1896.31,Basic,Month-to-month,Mailed check,0,3,776.0,Yes
C-11006,24,63.89,1513.88,Premium,Month-to-month,Mailed check,0,0,814.7,Yes
C-11007,21,29.35,585.71,Premium,Month-to-month,Electronic check,0,5,660.8,No
C-11008,32,65.69,2109.91,Premium,One year,Mailed check,1,1,634.4,Yes
C-11009,22,28.97,608.08,Basic,One year,Mailed check,0,8,243.3,No
C-11010,3,44.79,129.68,Premium,Month-to-month,Electronic check,0,3,848.7,Yes
C-11011,88,21.4,1971.49,Basic,One year,Credit card,0,6,446.8,No
C-11012,4,43.39,171.72,Premium Plus,Month-to-month,Bank transfer,0,0,314.7,Yes
C-11013,41,50.05,1989.74,Basic,One year,Bank transfer,1,3,662.5,No
C-11014,84,20.85,1693.42,Premium Plus,Month-to-month,Mailed check,0,6,800.9,Yes
C-11015,7,49.55,334.27,Standard,One year,Bank transfer,0,8,644.2,Yes
C-11016,47,35.13,1666.65,Basic,Two year,Electronic check,0,6,183.9,No
C-11017,36,51.11,1796.48,Basic,Two year,Mailed check,0,8,344.6,No
C-11018,27,92.02,2451.16,Premium,One year,Electronic check,1,5,506.6,Yes
C-11019,28,46.07,1235.61,Standard,Month-to-month,Bank transfer,1,8,479.6,Yes
C-11020,3,118.01,350.15,Premium,One year,Bank transfer,1,7,337.9,No
C-11021,109,78.68,8692.52,Premium,Two year,Mailed check,0,5,872.3,No
C-11022,84,76.43,6597.91,Premium,One year,Credit card,0,1,422.0,No
C-11023,39,27.91,1132.93,Premium,One year,Bank transfer,0,4,486.8,No
C-11024,54,96.04,5124.59,Standard,One year,Bank transfer,0,7,212.6,No
C-11025,25,65.32,1647.45,Premium,Month-to-month,Electronic check,0,4,212.5,No
C-11026,9,25.26,233.99,Premium,Two year,Mailed check,0,6,745.9,Yes
C-11027,42,108.61,4521.77,Standard,Two year,Credit card,1,3,147.6,No
C-11028,1,73.42,76.5,Basic,One year,Mailed check,1,1,126.7,No
C-11029,99,111.62,11569.15,Premium,One year,Bank transfer,0,2,423.7,No
C-11030,105,46.71,5132.55,Premium Plus,Month-to-month,Electronic check,0,8,405.2,Yes
C-11031,72,102.04,7295.43,Standard,One year,Bank transfer,0,6,218.2,Yes
C-11032,97,31.15,3060.62,Basic,Two year,Bank transfer,1,2,743.5,No
C-11033,7,112.76,753.46,Premium,One year,Electronic check,0,2,466.4,No
C-11034,24,32.8,822.26,Premium,Month-to-month,Electronic check,0,6,82.2,No
C-11035,40,116.77,4730.37,Basic,Month-to-month,Electronic check,0,7,894.5,No
C-11036,2,32.16,64.44,Premium Plus,Two year,Credit card,0,2,821.4,No
C-11037,5,84.49,442.15,Premium Plus,Month-to-month,Bank transfer,0,3,824.0,No
C-11038,15,35.08,527.37,Premium Plus,Month-to-month,Mailed check,0,0,301.4,Yes
C-11039,119,89.35,10554.84,Standard,One year,Bank transfer,0,0,454.4,Yes
C-11040,7,75.12,525.73,Premium Plus,Month-to-month,Electronic check,0,8,737.8,Yes
C-11041,31,23.86,728.88,Basic,One year,Mailed check,0,8,629.3,No
C-11042,24,28.96,724.44,Premium Plus,Two year,Bank transfer,0,8,782.0,No
C-11043,88,40.03,3688.16,Premium Plus,One year,Mailed check,0,2,179.0,No
C-11044,24,70.84,1674.0,Basic,Two year,Mailed check,0,2,210.1,No
C-11045,61,25.72,1548.77,Standard,Two year,Electronic check,1,6,263.5,No
C-11046,104,26.67,2854.94,Basic,Two year,Bank transfer,0,1,755.2,No
C-11047,4,86.9,352.93,Standard,Two year,Bank transfer,1,2,71.4,No
C-11048,8,97.48,763.22,Standard,One year,Credit card,0,3,539.6,Yes
C-11049,118,56.54,6368.18,Basic,One year,Bank transfer,0,4,537.7,No
C-11050,23,85.97,1892.69,Premium,Month-to-month,Bank transfer,0,5,419.7,No
C-11051,5,113.33,550.3,Basic,Two year,Bank transfer,0,7,519.6,No
C-11052,54,26.02,1472.02,Basic,Month-to-month,Electronic check,0,1,583.1,Yes
C-11053,100,33.6,3384.05,Basic,Month-to-month,Credit card,0,6,448.7,No
C-11054,109,23.63,2676.94,Premium Plus,Month-to-month,Mailed check,0,1,730.2,No
C-11055,15,63.78,941.31,Premium Plus,Two year,Credit card,0,8,413.1,No
C-11056,35,113.6,4083.34,Premium,Month-to-month,Bank transfer,0,4,218.2,Yes
C-11057,54,43.32,2304.65,Standard,Month-to-month,Electronic check,0,5,468.5,No
C-11058,81,119.32,9182.82,Premium Plus,One year,Credit card,0,8,450.0,No
C-11059,41,74.48,3082.11,Premium Plus,One year,Bank transfer,0,1,412.6,No
C-11060,31,109.05,3323.29,Premium Plus,Two year,Electronic check,1,6,265.2,Yes
C-11061,71,42.06,2918.29,Standard,Month-to-month,Credit card,0,2,868.8,No
C-11062,99,30.99,3013.12,Premium,Month-to-month,Electronic check,0,5,558.6,No
C-11063,2,56.8,115.58,Basic,Month-to-month,Credit card,0,4,257.2,Yes
C-11064,9,81.41,726.39,Premium,Two year,Credit card,0,3,310.8,No
C-11065,57,107.47,6300.72,Premium,Two year,Bank transfer,0,1,392.2,No
C-11066,34,44.25,1515.77,Premium,One year,Bank transfer,0,6,281.6,No
C-11067,15,42.45,635.29,Premium,Two year,Mailed check,0,8,599.7,No
C-11068,38,44.92,1697.66,Basic,Month-to-month,Electronic check,1,2,156.7,No
C-11069,98,67.89,6792.77,Premium,Two year,Credit card,0,5,342.8,No
C-11070,15,23.73,368.35,Basic,Month-to-month,Credit card,0,1,184.6,No
C-11071,34,25.46,831.59,Basic,Month-to-month,Electronic check,1,3,676.4,No
C-11072,107,105.85,11134.28,Premium,Two year,Bank transfer,0,7,869.6,No
C-11073,75,112.27,8250.45,Standard,Month-to-month,Bank transfer,0,5,393.1,Yes
C-11074,26,27.25,686.08,Premium,Month-to-month,Credit card,1,2,843.5,Yes
C-11075,13,105.8,1362.55,Standard,One year,Electronic check,0,0,313.1,Yes
C-11076,119,77.94,9545.19,Premium Plus,Two year,Bank transfer,1,2,538.0,Yes
C-11077,43,95.33,4159.3,Basic,Month-to-month,Credit card,1,7,807.0,No
C-11078,10,46.35,447.52,Basic,One year,Bank transfer,0,0,197.2,Yes
C-11079,43,59.08,2604.94,Standard,One year,Mailed check,0,3,228.9,No
C-11080,22,99.32,2201.13,Basic,Month-to-month,Electronic check,0,3,231.7,Yes
C-11081,2,22.2,45.44,Standard,One year,Electronic check,0,6,718.0,No
C-11082,49,63.75,3076.07,Premium Plus,Month-to-month,Bank transfer,0,3,814.9,No
C-11083,2,47.8,92.47,Premium,Month-to-month,Mailed check,0,8,706.4,No
C-11084,102,43.5,4273.63,Standard,One year,Mailed check,0,8,308.6,No
C-11085,11,100.95,1073.07,Basic,Month-to-month,Mailed check,0,4,103.8,Yes
C-11086,50,63.93,3269.91,Premium Plus,One year,Electronic check,0,7,599.4,No
C-11087,107,102.48,11443.14,Premium Plus,Month-to-month,Mailed check,0,4,102.0,No
C-11088,69,74.16,4937.09,Premium Plus,Month-to-month,Electronic check,0,2,190.7,No
C-11089,5,98.19,501.39,Premium,One year,Mailed check,0,3,467.8,No
C-11090,32,77.34,2593.51,Basic,Month-to-month,Electronic check,0,8,444.6,Yes
C-11091,2,89.69,186.39,Premium Plus,Two year,Electronic check,0,7,778.2,No
C-11092,106,89.36,9918.89,Standard,Two year,Bank transfer,0,5,209.7,Yes
C-11093,72,108.57,8133.88,Basic,One year,Credit card,0,4,269.8,Yes
C-11094,102,36.35,3587.63,Premium,One year,Bank transfer,0,4,556.5,Yes
C-11095,79,110.88,9176.62,Basic,Two year,Bank transfer,0,4,432.0,Yes
C-11096,3,70.22,200.37,Premium Plus,Two year,Credit card,0,0,735.7,No
C-11097,3,81.38,250.64,Premium Plus,Two year,Bank transfer,0,3,721.9,Yes
C-11098,112,45.74,4948.68,Standard,One year,Bank transfer,0,6,255.9,No
C-11099,20,112.13,2210.91,Premium Plus,One year,Mailed check,0,0,411.4,Yes
C-11100,84,74.27,6284.04,Standard,Two year,Mailed check,0,2,557.7,No
C-11101,7,52.26,359.08,Premium Plus,Month-to-month,Credit card,0,3,426.1,Yes
C-11102,118,92.02,11100.2,Standard,Two year,Mailed check,0,0,422.4,No
C-11103,9,86.32,753.15,Basic,Two year,Electronic check,0,3,609.9,Yes
C-11104,1,47.26,47.93,Standard,Two year,Mailed check,1,2,139.3,Yes
C-11105,14,57.21,817.86,Premium,Two year,Mailed check,0,6,516.5,No
C-11106,109,49.8,5334.14,Basic,Month-to-month,Electronic check,0,6,319.8,Yes
C-11107,39,103.72,4218.24,Basic,Month-to-month,Credit card,0,7,596.2,Yes
C-11108,104,103.19,10497.56,Premium,Two year,Credit card,1,4,711.1,No
C-11109,11,63.53,706.55,Standard,Month-to-month,Credit card,0,2,210.4,Yes
C-11110,27,21.71,588.04,Basic,Month-to-month,Electronic check,0,4,675.5,No
C-11111,7,67.11,474.91,Premium Plus,Month-to-month,Bank transfer,1,8,141.1,Yes
C-11112,21,89.83,1957.21,Basic,Two year,Credit card,0,6,77.6,Yes
C-11113,24,20.21,486.94,Basic,One year,Mailed check,1,8,392.7,No
C-11114,7,52.18,379.37,Basic,One year,Mailed check,1,8,656.2,Yes
C-11115,66,88.91,6024.92,Premium Plus,Two year,Electronic check,0,0,438.9,No
C-11116,78,102.26,8020.8,Premium Plus,Month-to-month,Mailed check,1,8,571.9,Yes
C-11117,94,98.96,9531.99,Standard,Month-to-month,Bank transfer,1,1,801.9,Yes
C-11118,78,59.76,4790.38,Basic,Month-to-month,Electronic check,0,1,219.5,Yes
C-11119,16,110.01,1800.84,Standard,Month-to-month,Mailed check,0,5,814.1,No
C-11120,120,80.01,9854.92,Basic,Two year,Electronic check,0,6,860.2,No
C-11121,112,58.56,6772.22,Basic,One year,Mailed check,0,0,593.2,No
C-11122,12,101.32,1209.1,Standard,Month-to-month,Credit card,0,1,446.9,Yes
C-11123,9,116.99,1057.23,Premium Plus,Two year,Bank transfer,1,5,615.0,No
C-11124,24,87.56,2196.71,Standard,Two year,Credit card,0,8,383.0,No
C-11125,22,106.99,2381.26,Basic,Month-to-month,Mailed check,0,5,334.0,Yes
C-11126,47,63.52,3009.12,Basic,One year,Electronic check,0,7,285.2,No
C-11127,101,96.48,9318.58,Premium Plus,One year,Credit card,0,6,466.9,No
C-11128,5,98.18,493.8,Premium Plus,One year,Bank transfer,0,6,291.7,Yes
C-11129,34,100.2,3522.25,Premium,Month-to-month,Bank transfer,0,3,394.9,Yes
C-11130,10,49.3,498.17,Basic,One year,Credit card,0,0,334.4,Yes
C-11131,14,103.57,1383.15,Basic,Month-to-month,Credit card,0,4,524.4,No
C-11132,1,103.99,104.2,Standard,One year,Mailed check,0,0,527.3,Yes
C-11133,35,100.45,3533.7,Premium,One year,Credit card,0,4,760.1,No
C-11134,11,54.76,619.73,Standard,Month-to-month,Electronic check,0,0,60.5,No
C-11135,6,54.49,339.02,Premium Plus,Two year,Bank transfer,0,3,74.5,No
C-11136,61,49.28,3018.51,Premium,Two year,Bank transfer,0,6,437.0,No
C-11137,5,96.12,476.49,Basic,Two year,Electronic check,0,0,154.9,Yes
C-11138,31,57.24,1739.49,Basic,Month-to-month,Bank transfer,0,2,565.2,No
C-11139,4,68.39,282.27,Premium,One year,Bank transfer,0,2,312.7,No
C-11140,4,34.18,138.05,Standard,Month-to-month,Credit card,0,2,325.0,Yes
C-11141,78,38.42,2911.49,Standard,Month-to-month,Bank transfer,0,7,726.2,Yes
C-11142,44,50.73,2193.21,Premium Plus,One year,Mailed check,0,6,334.1,No
C-11143,8,73.44,566.2,Premium,Month-to-month,Bank transfer,0,5,243.3,Yes
C-11144,24,102.89,2508.48,Basic,Month-to-month,Electronic check,0,1,840.6,Yes
C-11145,104,112.31,11593.34,Standard,Two year,Bank transfer,1,8,599.7,No
C-11146,34,54.65,1796.96,Premium,Two year,Bank transfer,0,2,632.3,No
C-11147,53,91.28,4754.48,Premium,Month-to-month,Bank transfer,0,1,436.8,No
C-11148,3,111.62,333.13,Basic,One year,Bank transfer,0,4,456.2,Yes
C-11149,69,41.48,2931.77,Standard,One year,Bank transfer,0,1,759.9,No
C-11150,100,55.64,5396.77,Premium,Two year,Bank transfer,1,3,90.8,No
C-11151,32,71.05,2255.7,Basic,Month-to-month,Electronic check,0,3,261.3,No
C-11152,19,113.63,2248.27,Premium Plus,Two year,Electronic check,0,5,727.3,Yes
C-11153,114,67.52,7555.63,Basic,One year,Electronic check,1,5,212.5,No
C-11154,119,50.57,5853.2,Premium,Two year,Electronic check,0,1,490.0,No
C-11155,9,62.49,562.22,Premium Plus,Month-to-month,Credit card,0,7,683.5,No
C-11156,22,100.91,2139.33,Basic,One year,Bank transfer,0,6,588.4,No
C-11157,81,117.17,9766.28,Premium,Month-to-month,Electronic check,0,1,100.5,No
C-11158,64,42.79,2788.88,Basic,Two year,Bank transfer,1,2,140.0,No
C-11159,11,79.45,854.46,Premium,One year,Bank transfer,0,7,549.6,Yes
C-11160,102,76.1,7644.63,Premium,One year,Mailed check,0,8,683.2,No
C-11161,2,34.35,69.45,Premium Plus,Two year,Electronic check,0,2,311.4,No
C-11162,35,80.84,2900.31,Premium Plus,Month-to-month,Bank transfer,0,4,837.4,No
C-11163,9,99.48,897.39,Standard,One year,Credit card,0,8,148.0,No
C-11164,24,41.76,995.67,Basic,Month-to-month,Electronic check,0,1,545.6,Yes
C-11165,114,27.98,3265.6,Premium,Two year,Mailed check,0,1,434.0,No
C-11166,3,51.56,159.16,Premium Plus,One year,Electronic check,0,5,685.4,Yes
C-11167,6,66.47,394.61,Basic,Two year,Electronic check,0,1,543.6,Yes
C-11168,7,44.86,318.61,Standard,Two year,Bank transfer,1,5,161.9,Yes
C-11169,74,77.4,5851.99,Premium,Two year,Electronic check,0,4,335.3,No
C-11170,17,41.22,731.06,Premium Plus,Month-to-month,Credit card,0,3,378.5,No
C-11171,77,111.5,8671.0,Basic,Month-to-month,Mailed check,0,3,356.7,No
C-11172,6,20.71,127.38,Premium,Two year,Credit card,0,1,368.0,No
C-11173,44,86.57,3761.68,Basic,Two year,Credit card,0,2,359.9,No
C-11174,7,57.98,412.35,Standard,One year,Mailed check,1,7,468.4,No
C-11175,97,105.53,10660.31,Premium Plus,Two year,Bank transfer,0,2,497.8,Yes
C-11176,81,45.64,3881.38,Premium Plus,Month-to-month,Credit card,0,5,593.1,Yes
C-11177,30,73.54,2178.25,Premium,One year,Electronic check,1,0,218.7,Yes
C-11178,2,69.04,134.06,Standard,Month-to-month,Mailed check,0,8,792.8,Yes
C-11179,47,45.92,2099.95,Premium,One year,Bank transfer,0,3,838.3,No
C-11180,91,99.73,9402.66,Premium Plus,One year,Electronic check,0,2,205.4,No
C-11181,46,70.91,3377.88,Premium,One year,Mailed check,0,5,511.6,No
C-11182,101,104.59,10713.39,Basic,One year,Credit card,0,8,866.3,Yes
C-11183,7,95.76,657.25,Premium,Two year,Mailed check,0,8,698.4,Yes
C-11184,11,69.34,763.65,Premium Plus,One year,Mailed check,0,3,400.0,Yes
C-11185,111,21.39,2258.53,Premium,Month-to-month,Electronic check,0,5,222.1,Yes
C-11186,73,38.63,2726.04,Standard,One year,Electronic check,0,4,117.0,No
C-11187,16,109.44,1686.94,Basic,Two year,Bank transfer,0,4,115.7,No
C-11188,6,89.01,527.18,Premium,Month-to-month,Mailed check,0,8,600.3,Yes
C-11189,5,68.27,329.2,Premium,Month-to-month,Bank transfer,1,8,859.8,No
C-11190,5,93.02,482.1,Premium Plus,Month-to-month,Credit card,0,3,214.0,No
C-11191,51,119.19,6280.73,Premium,Month-to-month,Mailed check,0,2,412.1,Yes
C-11192,11,102.84,1123.5,Basic,Month-to-month,Credit card,0,3,102.2,Yes
C-11193,2,74.62,155.66,Premium Plus,Two year,Electronic check,0,0,559.4,Yes
C-11194,31,109.33,3286.4,Premium Plus,Two year,Electronic check,0,0,344.7,No
C-11195,116,51.3,6221.75,Basic,Month-to-month,Electronic check,0,0,730.8,Yes
C-11196,34,66.15,2157.68,Standard,Month-to-month,Mailed check,0,8,742.9,Yes
C-11197,6,70.93,409.41,Basic,Two year,Bank transfer,0,5,790.9,Yes
C-11198,48,60.75,3005.74,Basic,One year,Electronic check,0,7,760.8,Yes
C-11199,105,50.64,5171.29,Premium Plus,Month-to-month,Bank transfer,1,4,779.7,Yes
C-11200,15,56.05,813.94,Basic,Two year,Bank transfer,0,1,179.2,Yes
C-11201,5,47.16,224.54,Premium Plus,One year,Mailed check,1,6,598.9,Yes
C-11202,59,29.44,1754.79,Standard,One year,Bank transfer,0,8,80.2,No
C-11203,17,114.8,1861.25,Premium,Two year,Electronic check,0,1,543.0,Yes
C-11204,9,115.51,1029.67,Basic,Month-to-month,Bank transfer,1,8,803.3,Yes
C-11205,44,75.6,3179.64,Premium Plus,Month-to-month,Electronic check,0,8,501.4,Yes
C-11206,44,45.88,1935.66,Standard,One year,Electronic check,1,0,472.2,No
C-11207,14,63.72,915.64,Basic,Month-to-month,Mailed check,0,6,570.7,No
C-11208,16,98.54,1540.44,Standard,One year,Electronic check,0,8,192.5,No
C-11209,34,116.55,4047.67,Premium Plus,One year,Electronic check,0,2,115.4,Yes
C-11210,16,94.35,1436.32,Premium Plus,Two year,Bank transfer,1,0,798.1,Yes
C-11211,25,26.1,638.91,Basic,Two year,Credit card,0,7,261.0,No
C-11212,11,20.48,214.08,Basic,Month-to-month,Electronic check,0,6,536.9,Yes
C-11213,16,33.89,546.68,Premium Plus,Month-to-month,Credit card,1,0,386.1,No
C-11214,58,74.33,4263.07,Basic,Two year,Electronic check,0,0,79.4,No
C-11215,47,41.91,1919.41,Premium Plus,Month-to-month,Credit card,1,1,840.8,No
C-11216,9,29.25,270.07,Premium,Two year,Bank transfer,0,2,877.1,No
C-11217,35,45.98,1567.33,Basic,Month-to-month,Credit card,0,6,85.2,Yes
C-11218,61,114.34,7228.08,Premium,One year,Credit card,0,7,184.5,No
C-11219,1,25.86,26.66,Standard,One year,Electronic check,1,8,187.9,No
C-11220,23,42.25,923.27,Premium Plus,Two year,Credit card,1,2,88.3,No
C-11221,65,108.72,7043.88,Premium Plus,One year,Bank transfer,0,3,405.7,No
C-11222,16,54.44,881.47,Premium Plus,Month-to-month,Mailed check,0,8,649.0,Yes
C-11223,11,31.62,364.33,Premium Plus,Month-to-month,Bank transfer,0,0,301.0,No
C-11224,76,108.34,8039.93,Basic,One year,Credit card,0,0,105.2,Yes
C-11225,21,44.23,964.03,Standard,One year,Mailed check,0,3,886.2,Yes
C-11226,22,93.5,2088.86,Premium Plus,Month-to-month,Bank transfer,0,8,660.9,Yes
C-11227,4,93.54,388.8,Premium Plus,One year,Bank transfer,0,4,380.7,No
C-11228,3,85.51,259.97,Standard,One year,Credit card,0,0,149.9,Yes
C-11229,9,43.66,411.92,Premium,One year,Bank transfer,0,7,770.1,No
C-11230,40,54.97,2126.04,Premium Plus,Month-to-month,Bank transfer,0,1,689.5,No
C-11231,20,86.82,1717.64,Standard,One year,Credit card,0,6,845.4,Yes
C-11232,77,105.59,8083.22,Premium,Month-to-month,Credit card,1,8,431.3,No
C-11233,46,49.35,2301.68,Premium Plus,Month-to-month,Bank transfer,0,0,90.7,No
C-11234,11,50.33,543.29,Premium Plus,One year,Bank transfer,1,3,318.4,Yes
C-11235,48,61.93,2849.83,Premium Plus,Two year,Credit card,0,4,567.9,Yes
C-11236,54,55.69,2940.02,Standard,Month-to-month,Bank transfer,1,1,703.8,No
C-11237,12,91.03,1053.77,Premium Plus,Month-to-month,Mailed check,0,0,780.0,Yes
C-11238,80,50.67,4205.38,Premium,Two year,Mailed check,0,1,503.7,No
C-11239,46,100.14,4384.54,Basic,One year,Electronic check,0,1,894.1,No
C-11240,14,36.1,484.29,Premium,One year,Mailed check,0,3,785.1,No
C-11241,12,60.14,685.9,Premium,Two year,Mailed check,0,7,179.5,No
C-11242,74,118.75,8440.42,Standard,Month-to-month,Credit card,0,8,755.6,No
C-11243,1,28.95,30.16,Premium,Month-to-month,Credit card,1,1,262.2,Yes
C-11244,120,29.89,3676.19,Premium Plus,Two year,Credit card,0,2,698.9,Yes
C-11245,70,91.53,6501.93,Basic,Two year,Credit card,0,8,336.1,Yes
C-11246,49,82.87,3994.72,Basic,Month-to-month,Mailed check,1,1,79.0,Yes
C-11247,21,72.85,1572.59,Premium Plus,Two year,Electronic check,0,3,453.1,No
C-11248,76,62.68,4587.32,Basic,Two year,Mailed check,0,6,271.1,No
C-11249,100,73.55,7633.24,Premium Plus,One year,Electronic check,1,0,212.9,Yes
C-11250,45,21.49,921.74,Premium,One year,Mailed check,0,4,622.1,No
C-11251,40,99.84,3858.72,Standard,Month-to-month,Electronic check,1,6,551.5,No
C-11252,92,86.89,7912.67,Premium Plus,Two year,Credit card,0,0,386.7,No
C-11253,118,88.26,10495.98,Basic,One year,Bank transfer,0,2,135.1,Yes
C-11254,6,31.54,179.86,Premium Plus,One year,Electronic check,1,3,226.0,Yes
C-11255,6,72.27,444.38,Premium,Month-to-month,Electronic check,0,8,787.2,Yes
C-11256,17,74.18,1236.02,Premium,Two year,Electronic check,0,6,564.6,Yes
C-11257,7,51.64,345.98,Standard,Month-to-month,Credit card,0,5,701.5,Yes
C-11258,95,49.08,4831.62,Standard,Month-to-month,Mailed check,0,4,522.0,No
C-11259,7,52.59,378.02,Basic,One year,Mailed check,1,7,484.7,Yes
C-11260,76,52.01,4116.56,Standard,Two year,Electronic check,0,2,518.6,No
C-11261,10,110.76,1136.96,Premium,Month-to-month,Credit card,0,8,142.7,Yes
C-11262,57,35.48,1967.17,Basic,Two year,Credit card,1,0,188.9,No
C-11263,43,95.84,3973.31,Premium,One year,Bank transfer,0,1,430.9,No
C-11264,4,40.36,165.55,Premium Plus,Month-to-month,Credit card,0,8,895.7,No
C-11265,32,86.46,2899.16,Basic,Month-to-month,Electronic check,0,2,806.5,Yes
C-11266,38,104.05,3775.9,Premium,Two year,Mailed check,0,5,278.0,Yes
C-11267,94,72.81,6707.43,Standard,One year,Electronic check,0,7,410.0,No
C-11268,39,21.03,784.71,Premium Plus,Two year,Mailed check,0,5,234.9,No
C-11269,88,61.76,5450.65,Standard,One year,Credit card,0,0,401.4,Yes
C-11270,3,71.7,219.27,Premium Plus,Two year,Bank transfer,0,3,278.2,Yes
C-11271,49,88.73,4166.82,Standard,One year,Bank transfer,0,7,420.4,No
C-11272,37,51.43,1902.95,Premium,One year,Credit card,0,7,657.0,No
C-11273,57,35.88,2112.89,Basic,Two year,Bank transfer,0,2,769.9,Yes
C-11274,103,106.03,11146.25,Standard,One year,Mailed check,0,2,465.0,Yes
C-11275,7,103.59,697.63,Premium,Two year,Credit card,1,1,415.3,Yes
C-11276,3,35.76,106.25,Premium,Month-to-month,Mailed check,0,0,374.8,No
C-11277,10,115.54,1119.26,Basic,Month-to-month,Mailed check,0,6,895.7,No
C-11278,1,119.69,123.63,Premium,Month-to-month,Electronic check,0,6,518.9,Yes
C-11279,10,66.46,692.77,Basic,Month-to-month,Credit card,1,0,806.1,Yes
C-11280,1,49.12,47.57,Standard,Month-to-month,Bank transfer,0,6,545.2,No
C-11281,10,35.99,361.89,Premium,One year,Mailed check,0,0,682.8,Yes
C-11282,57,26.09,1494.57,Premium,Two year,Electronic check,0,3,680.1,No
C-11283,27,66.2,1726.64,Standard,One year,Electronic check,0,6,246.7,No
C-11284,3,117.49,349.64,Premium Plus,Month-to-month,Credit card,0,5,752.2,Yes
C-11285,102,75.3,7499.93,Premium,One year,Bank transfer,1,0,440.2,No
C-11286,5,105.92,529.34,Premium Plus,One year,Bank transfer,1,6,771.0,Yes
C-11287,2,24.46,51.17,Basic,Two year,Mailed check,0,0,199.4,Yes
C-11288,9,97.66,882.65,Premium,Month-to-month,Electronic check,0,3,205.6,Yes
C-11289,18,115.71,2029.6,Standard,Month-to-month,Electronic check,0,0,189.3,No
C-11290,69,100.54,6747.35,Premium,Month-to-month,Bank transfer,0,4,336.0,No
C-11291,2,105.53,216.44,Premium,Two year,Mailed check,0,3,795.1,No
C-11292,40,59.41,2385.29,Standard,Two year,Bank transfer,0,8,899.8,Yes
C-11293,26,32.63,810.84,Premium,One year,Bank transfer,0,6,323.0,No
C-11294,13,31.79,411.61,Standard,One year,Bank transfer,0,4,194.4,Yes
C-11295,4,38.23,152.13,Premium,Two year,Electronic check,0,2,211.9,Yes
C-11296,99,90.3,8607.24,Basic,One year,Credit card,0,4,457.7,No
C-11297,23,105.3,2335.16,Premium Plus,One year,Electronic check,0,6,161.2,No
C-11298,25,20.45,499.42,Standard,Two year,Mailed check,0,4,111.3,No
C-11299,24,30.59,698.18,Premium,Two year,Electronic check,0,4,236.3,No
C-11300,14,78.19,1096.57,Basic,One year,Credit card,0,7,830.6,No
C-11301,117,33.97,4070.37,Premium Plus,Two year,Mailed check,1,2,875.4,No
C-11302,36,101.86,3700.22,Premium,Two year,Electronic check,1,4,708.2,No
C-11303,112,24.14,2828.49,Premium Plus,Two year,Mailed check,0,2,554.7,No
C-11304,84,29.53,2521.58,Basic,Month-to-month,Credit card,0,4,108.2,No
C-11305,69,70.35,4970.08,Premium,Two year,Mailed check,0,5,647.6,Yes
C-11306,101,60.45,6094.62,Standard,Month-to-month,Mailed check,0,5,316.3,Yes
C-11307,35,107.49,3783.01,Premium,Month-to-month,Mailed check,0,2,790.4,Yes
C-11308,1,73.33,72.64,Premium,Two year,Bank transfer,0,7,204.6,No
C-11309,79,78.9,6510.95,Premium,Month-to-month,Mailed check,0,3,834.5,Yes
C-11310,9,76.97,706.73,Standard,Two year,Credit card,0,6,203.0,Yes
C-11311,98,33.44,3225.57,Premium Plus,Month-to-month,Electronic check,0,5,421.5,No
C-11312,14,67.72,958.94,Premium,Two year,Electronic check,0,1,542.9,No
C-11313,30,96.3,2771.6,Standard,Month-to-month,Mailed check,0,6,775.8,No
C-11314,4,116.51,461.38,Standard,One year,Credit card,0,1,835.7,Yes
C-11315,74,67.4,5000.43,Premium Plus,Month-to-month,Bank transfer,0,0,72.4,Yes
C-11316,56,66.3,3685.18,Standard,One year,Mailed check,0,3,625.6,No
C-11317,28,98.65,2695.62,Basic,Month-to-month,Electronic check,0,6,311.7,No
C-11318,36,29.91,1121.49,Premium,One year,Mailed check,1,7,210.1,No
C-11319,118,109.48,13244.26,Premium,One year,Credit card,1,3,723.6,No
C-11320,39,82.37,3203.88,Basic,One year,Bank transfer,1,1,489.7,No
C-11321,97,119.8,11387.93,Premium Plus,Two year,Mailed check,0,0,801.1,Yes
C-11322,45,41.92,1885.69,Premium,One year,Mailed check,0,4,350.1,Yes
C-11323,55,70.1,4047.29,Premium Plus,Two year,Mailed check,0,5,794.3,No
C-11324,72,42.54,3120.53,Standard,One year,Mailed check,0,3,493.2,Yes
C-11325,38,85.28,3187.89,Basic,Two year,Bank transfer,0,7,683.2,No
C-11326,39,29.14,1081.46,Premium,Month-to-month,Electronic check,0,3,460.6,No
